timestamp,s1_vv_db,s1_vh_db,s2_cloud_cover_pct,s2_b04_red,s2_b08_nir,dem_elevation_m,ndvi,optical_qc_pass,ndvi_masked,s1_vv_lee,s1_vv_normalized,s1_vv_lee_zscore,s1_vh_db_zscore,dem_elevation_m_zscore,ndvi_minmax
2026-08-11 21:10:35.294117647,-17.794155057041976,-17.7122548721062,77.67930832880342,0.15943369443003483,0.4906450835093292,18.5,0.5094942341129431,False,,-16.342167441492187,-1.288912954455371,-1.2889123678685037,0.5691264299886685,0.0,
2026-08-12 23:17:38.823529411,-8.300901478380057,-21.57117816301648,56.096831414480214,0.1485875323038583,0.2766598050134312,18.5,0.3011712513416972,False,,-9.202235829609116,1.9604857024342657,1.9604848102132955,-0.5654272460299815,0.0,
2026-08-14 01:24:42.352941176,-9.675573591995782,-19.27925176704408,29.780822236738427,0.049851209421765734,0.2463663590691914,18.5,0.663414903608004,True,0.663414903608004,-10.236421111318881,1.4898256950232904,1.4898250170006322,0.10841706796291868,0.0,0.8192333786424751
2026-08-15 03:31:45.882352941,-15.876608893217238,-18.986186927223926,5.720251525742127,0.16280943975839643,0.35662488328882014,18.5,0.37312791036491805,True,0.37312791036491805,-15.104755732848172,-0.7257641509856805,-0.7257638206889616,0.19458042656426053,0.0,0.3235477662415414
2026-08-16 05:38:49.411764705,-16.181750327928995,-22.966600989219202,27.9884089544096,0.10629475870650412,0.5154081453153923,18.5,0.6580528801816231,True,0.6580528801816231,-16.075132327625766,-1.167384683947039,-1.167384152667931,-0.9756924878392262,0.0,0.8100773436575108
2026-08-17 07:45:52.941176470,-16.16595490146566,-14.334569094589856,29.266498982407235,0.14919042482625,0.27745768688368017,18.5,0.3006394697104311,True,0.3006394697104311,-15.789712086718835,-1.037489301488677,-1.0374888293252176,1.5621925073433993,0.0,0.19976861686808284
2026-08-18 09:52:56.470588235,-14.957577570404624,-16.47353894302774,65.66455605042577,0.1633746079877589,0.41508337516988114,18.5,0.43513751129877154,False,,-14.710299386884206,-0.5462461961296867,-0.5462459475319488,0.9333186164955184,0.0,
2026-08-19 12:00:00.000000000,-12.752435683677621,-14.66551164279392,57.38017242196918,0.07088055599549822,0.4437182769051896,18.5,0.7245211163967896,False,,-13.668101450235225,-0.0719396117467035,-0.0719395790068421,1.4648928057659343,0.0,
2026-08-20 14:07:03.529411764,-13.680549813578843,-15.156899145295863,79.84914683186939,0.03760830792442828,0.2760440140775679,18.5,0.7601911078841692,False,,-13.818374433793114,-0.1403291786897711,-0.14032911482568078,1.3204210307953326,0.0,
2026-08-21 16:14:07.058823529,-15.087708598019582,-18.423100233078063,42.49934326457544,0.05646962600671067,0.4330292315557951,18.5,0.7692757597519014,True,0.7692757597519014,-13.901382059025655,-0.1781061323924246,-0.178106051335967,0.36013232552664687,0.0,0.9999982924291341
2026-08-22 18:21:10.588235294,-11.881471052776206,-14.859383414745714,10.763482134447154,0.08833724618020102,0.31769060247016107,18.5,0.5648709985099086,True,0.5648709985099086,-13.46700387898861,0.019580337383478832,0.01958032847242807,1.4078929861369018,0.0,0.650962677288575
2026-08-23 20:28:14.117647058,-16.60506139347958,-24.026582477428885,64.19203085006956,0.1508823625475989,0.40233786578994546,18.5,0.4545305655181544,False,,-15.354941910770782,-0.8396244335073041,-0.8396240513925426,-1.2873353486322257,0.0,
2026-08-24 22:35:17.647058823,-15.078553514647819,-22.844188513389405,68.47065437552077,0.15771689332101493,0.40272950744348635,18.5,0.43717403446297687,False,,-15.305211410049678,-0.816991972717251,-0.8169916009025677,-0.9397022610393357,0.0,
2026-08-26 00:42:21.176470588,-14.336381567063082,-24.50249982198408,50.51494778125466,0.02111234088499051,0.3714478989039227,18.5,0.8924377012998411,False,,-14.288449711079949,-0.35426147632000216,-0.35426131509489467,-1.427258775982543,0.0,
2026-08-27 02:49:24.705882353,-13.43930015782964,-21.421366361604093,69.38704619591049,0.10171956841241052,0.22889272641741068,18.5,0.3846594938958972,False,,-12.927043480264732,0.2653175082363269,0.2653173874897974,-0.5213814028789234,0.0,
2026-08-28 04:56:28.235294117,-10.148240386069864,-20.7245498134157,44.44160367279517,0.08678576050380464,0.46729679858855616,18.5,0.686740688441925,True,0.686740688441925,-11.681675274230276,0.8320873312534622,0.832086952568851,-0.31651187926854835,0.0,0.8590638092482732
2026-08-29 07:03:31.764705882,-16.003262178416403,-22.015160650487147,47.045954644379464,0.05553724967531684,0.3026496207909555,18.5,0.6898979038342705,True,0.6898979038342705,-14.491754676901937,-0.4467860156001107,-0.44678581226690006,-0.6959615752389269,0.0,0.8644549782694975
2026-08-30 09:10:35.294117647,-12.857655615863884,-15.883887399328778,38.47869165226947,0.03917845877338925,0.25968592332795337,18.5,0.7378178122269241,True,0.7378178122269241,-13.384439805412079,0.05715542974716619,0.057155403735615624,1.1066807893196178,0.0,0.9462816177356282
2026-08-31 11:17:38.823529411,-12.075854311379576,-21.075713406370518,2.2877214069685667,0.07401842742458048,0.21304804529752447,18.5,0.484311583148659,True,0.484311583148659,-13.116146072250235,0.17925650067858334,0.17925641909859083,-0.41975672640227446,0.0,0.5134017666467294
2026-09-01 13:24:42.352941176,-17.535495872800023,-21.90972039343881,9.7102284293974,0.17086555262600306,0.38908574182023736,18.5,0.3897128042360211,True,0.3897128042360211,-15.836665767250713,-1.0588580252734237,-1.0588575433850154,-0.6649613137109703,0.0,0.3518676478292709
2026-09-02 15:31:45.882352941,-11.924551480985617,-19.03034308525927,2.8286267118060824,0.07171246912332084,0.4168205957895304,18.5,0.7064171321295784,True,0.7064171321295784,-13.591030321835621,-0.036864370873269894,-0.03686435409622087,0.18159817020900645,0.0,0.8926627312331087
2026-09-03 17:38:49.411764706,-16.294758763127085,-23.44983352527761,57.27693701374024,0.10300649947893858,0.20530810525691398,18.5,0.331809146263512,False,,-15.727732397547223,-1.009282207962251,-1.0092817486358965,-1.117766638794312,0.0,
2026-09-04 19:45:52.941176470,-17.349484070147206,-16.175833211705566,28.2920382968694,0.13248303342322845,0.3638697786557699,18.5,0.4661739383793689,True,0.4661739383793689,-16.451659453604893,-1.338743011161662,-1.338742401897036,1.0208464335524154,0.0,0.48243045286331276
2026-09-05 21:52:56.470588235,-8.511144627466667,-24.17994291952252,45.77136220482325,0.07818073638068704,0.27247864806334016,18.5,0.5540930039294791,True,0.5540930039294791,-9.225759094422452,1.9497802126277666,1.9497793252788862,-1.3324245199414941,0.0,0.6325584877506018
2026-09-07 00:00:00.000000000,-8.343679669254406,-14.144243697394309,81.68098265334837,0.1754851332353537,0.406455292931024,18.5,0.3968965710411663,False,,-8.399441527445685,2.325839163644872,2.32583810515081,1.6181496650139218,0.0,
